model,compute_flops,params,tokens,family,metric,score_mean,task_count,n_total
delphi-3e18-157Mparams-4.3Btokens,3e+18,157000000.0,4300000000.0,multihop_persona_qa,match_rate,0.0009166666666666666,30,120
delphi-3e18-157Mparams-4.3Btokens,3e+18,157000000.0,4300000000.0,repetitive_answer,prob_margin,-0.2731398068786548,7,16000
delphi-3e18-157Mparams-4.3Btokens,3e+18,157000000.0,4300000000.0,successive_answer,prob_margin,-0.010240944935575355,4,18380
delphi-3e18-157Mparams-4.3Btokens,3e+18,157000000.0,4300000000.0,truthy_answer,prob_margin,-0.3261114932147351,2,2256
delphi-3e18-210Mparams-3Btokens,3e+18,210000000.0,3000000000.0,flipped_answer,prob_margin,-0.0013899832449592014,8,28928
delphi-3e18-210Mparams-3Btokens,3e+18,210000000.0,3000000000.0,intuitive_answer,prob_margin,-0.016215836605290603,1,600
delphi-3e18-210Mparams-3Btokens,3e+18,210000000.0,3000000000.0,multihop_persona_qa,match_rate,0.001,30,120
delphi-3e18-210Mparams-3Btokens,3e+18,210000000.0,3000000000.0,repetitive_answer,prob_margin,-0.2820773040020673,7,16000
delphi-3e18-210Mparams-3Btokens,3e+18,210000000.0,3000000000.0,successive_answer,prob_margin,-0.029656246996779673,4,18380
delphi-3e18-210Mparams-3Btokens,3e+18,210000000.0,3000000000.0,truthy_answer,prob_margin,-0.35132677845587656,2,2256
delphi-3e18-273Mparams-2.2Btokens,3e+18,273000000.0,2200000000.0,flipped_answer,prob_margin,-0.006150308290087526,8,28928
delphi-3e18-273Mparams-2.2Btokens,3e+18,273000000.0,2200000000.0,intuitive_answer,prob_margin,-0.05086954374521624,1,600
delphi-3e18-273Mparams-2.2Btokens,3e+18,273000000.0,2200000000.0,multihop_persona_qa,match_rate,0.0008333333333333334,30,120
delphi-3e18-273Mparams-2.2Btokens,3e+18,273000000.0,2200000000.0,repetitive_answer,prob_margin,-0.21265925185156662,7,16000
delphi-3e18-273Mparams-2.2Btokens,3e+18,273000000.0,2200000000.0,successive_answer,prob_margin,-0.007970596012139773,4,18380
delphi-3e18-273Mparams-2.2Btokens,3e+18,273000000.0,2200000000.0,truthy_answer,prob_margin,-0.3154795373560694,2,2256
delphi-3e18-358Mparams-1.6Btokens,3e+18,358000000.0,1600000000.0,flipped_answer,prob_margin,-0.013926724025145106,8,28928
delphi-3e18-358Mparams-1.6Btokens,3e+18,358000000.0,1600000000.0,intuitive_answer,prob_margin,-0.024145219977857478,1,600
delphi-3e18-358Mparams-1.6Btokens,3e+18,358000000.0,1600000000.0,multihop_persona_qa,match_rate,0.0010833333333333333,30,120
delphi-3e18-358Mparams-1.6Btokens,3e+18,358000000.0,1600000000.0,repetitive_answer,prob_margin,-0.31513551667522893,7,16000
delphi-3e18-358Mparams-1.6Btokens,3e+18,358000000.0,1600000000.0,successive_answer,prob_margin,-0.039472094304076596,4,18380
delphi-3e18-358Mparams-1.6Btokens,3e+18,358000000.0,1600000000.0,truthy_answer,prob_margin,-0.43471504645713654,2,2256
delphi-3e18-447Mparams-1.2Btokens,3e+18,447000000.0,1200000000.0,flipped_answer,prob_margin,-0.029926591399406517,8,28928
delphi-3e18-447Mparams-1.2Btokens,3e+18,447000000.0,1200000000.0,intuitive_answer,prob_margin,-0.031186334058853654,1,600
delphi-3e18-447Mparams-1.2Btokens,3e+18,447000000.0,1200000000.0,multihop_persona_qa,match_rate,0.00125,30,120
delphi-3e18-447Mparams-1.2Btokens,3e+18,447000000.0,1200000000.0,repetitive_answer,prob_margin,-0.2865355483534206,7,16000
delphi-3e18-447Mparams-1.2Btokens,3e+18,447000000.0,1200000000.0,successive_answer,prob_margin,-0.019162935364680764,4,18380
delphi-3e18-447Mparams-1.2Btokens,3e+18,447000000.0,1200000000.0,truthy_answer,prob_margin,-0.42394249769414255,2,2256
delphi-3e19-1.4Bparams-3.5Btokens,3e+19,1400000000.0,3500000000.0,flipped_answer,prob_margin,-0.05387446620108227,8,28928
delphi-3e19-1.4Bparams-3.5Btokens,3e+19,1400000000.0,3500000000.0,intuitive_answer,prob_margin,-0.03366278054537866,1,600
delphi-3e19-1.4Bparams-3.5Btokens,3e+19,1400000000.0,3500000000.0,multihop_persona_qa,match_rate,0.0015833333333333333,30,120
delphi-3e19-1.4Bparams-3.5Btokens,3e+19,1400000000.0,3500000000.0,repetitive_answer,prob_margin,-0.40508554337198077,7,16000
delphi-3e19-1.4Bparams-3.5Btokens,3e+19,1400000000.0,3500000000.0,successive_answer,prob_margin,-0.0998436697079721,4,18380
delphi-3e19-1.4Bparams-3.5Btokens,3e+19,1400000000.0,3500000000.0,truthy_answer,prob_margin,-0.4498871492578587,2,2256
delphi-3e19-1.9Bparams-2.5Btokens,3e+19,1900000000.0,2500000000.0,flipped_answer,prob_margin,-0.03211589130639062,8,28928
delphi-3e19-1.9Bparams-2.5Btokens,3e+19,1900000000.0,2500000000.0,intuitive_answer,prob_margin,-0.022344039843516048,1,600
delphi-3e19-1.9Bparams-2.5Btokens,3e+19,1900000000.0,2500000000.0,multihop_persona_qa,match_rate,0.0015833333333333333,30,120
delphi-3e19-1.9Bparams-2.5Btokens,3e+19,1900000000.0,2500000000.0,repetitive_answer,prob_margin,-0.42289059841887616,7,16000
delphi-3e19-1.9Bparams-2.5Btokens,3e+19,1900000000.0,2500000000.0,successive_answer,prob_margin,-0.10339870899274986,4,18380
delphi-3e19-1.9Bparams-2.5Btokens,3e+19,1900000000.0,2500000000.0,truthy_answer,prob_margin,-0.42306500653869006,2,2256
delphi-3e19-2.5Bparams-1.9Btokens,3e+19,2500000000.0,1900000000.0,flipped_answer,prob_margin,-0.03870068280166174,8,28928
delphi-3e19-2.5Bparams-1.9Btokens,3e+19,2500000000.0,1900000000.0,intuitive_answer,prob_margin,-0.028205944516820458,1,600
delphi-3e19-2.5Bparams-1.9Btokens,3e+19,2500000000.0,1900000000.0,multihop_persona_qa,match_rate,0.0015833333333333333,30,120
delphi-3e19-2.5Bparams-1.9Btokens,3e+19,2500000000.0,1900000000.0,repetitive_answer,prob_margin,-0.3767466161960584,7,16000
delphi-3e19-2.5Bparams-1.9Btokens,3e+19,2500000000.0,1900000000.0,successive_answer,prob_margin,-0.12916844387262738,4,18380
delphi-3e19-2.5Bparams-1.9Btokens,3e+19,2500000000.0,1900000000.0,truthy_answer,prob_margin,-0.47559889575903314,2,2256
delphi-3e19-273Mparams-22.3Btokens,3e+19,273000000.0,22300000000.0,flipped_answer,prob_margin,-0.042704029120542615,8,28928
delphi-3e19-273Mparams-22.3Btokens,3e+19,273000000.0,22300000000.0,intuitive_answer,prob_margin,-0.064152386714276,1,600
delphi-3e19-273Mparams-22.3Btokens,3e+19,273000000.0,22300000000.0,multihop_persona_qa,match_rate,0.0013333333333333333,30,120
delphi-3e19-273Mparams-22.3Btokens,3e+19,273000000.0,22300000000.0,repetitive_answer,prob_margin,-0.3456314719188132,7,16000
delphi-3e19-273Mparams-22.3Btokens,3e+19,273000000.0,22300000000.0,successive_answer,prob_margin,-0.11206675153564447,4,18380
delphi-3e19-273Mparams-22.3Btokens,3e+19,273000000.0,22300000000.0,truthy_answer,prob_margin,-0.45435752169273486,2,2256
delphi-3e19-3.4Bparams-1.4Btokens,3e+19,3400000000.0,1400000000.0,flipped_answer,prob_margin,-0.03303227402088059,8,28928
delphi-3e19-3.4Bparams-1.4Btokens,3e+19,3400000000.0,1400000000.0,intuitive_answer,prob_margin,-0.026536434050056575,1,600
delphi-3e19-3.4Bparams-1.4Btokens,3e+19,3400000000.0,1400000000.0,multihop_persona_qa,match_rate,0.0029166666666666664,30,120
delphi-3e19-3.4Bparams-1.4Btokens,3e+19,3400000000.0,1400000000.0,repetitive_answer,prob_margin,-0.40030469868709734,7,16000
delphi-3e19-3.4Bparams-1.4Btokens,3e+19,3400000000.0,1400000000.0,successive_answer,prob_margin,-0.029580678814193396,4,18380
delphi-3e19-3.4Bparams-1.4Btokens,3e+19,3400000000.0,1400000000.0,truthy_answer,prob_margin,-0.3355298614099907,2,2256
delphi-3e19-4.3Bparams-1.1Btokens,3e+19,4300000000.0,1100000000.0,flipped_answer,prob_margin,-0.03280078292533195,8,28928
delphi-3e19-4.3Bparams-1.1Btokens,3e+19,4300000000.0,1100000000.0,intuitive_answer,prob_margin,-0.0399283803572613,1,600
delphi-3e19-4.3Bparams-1.1Btokens,3e+19,4300000000.0,1100000000.0,multihop_persona_qa,match_rate,0.0015,30,120
delphi-3e19-4.3Bparams-1.1Btokens,3e+19,4300000000.0,1100000000.0,repetitive_answer,prob_margin,-0.36417591354562756,7,16000
delphi-3e19-4.3Bparams-1.1Btokens,3e+19,4300000000.0,1100000000.0,successive_answer,prob_margin,-0.04705975982175904,4,18380
delphi-3e19-4.3Bparams-1.1Btokens,3e+19,4300000000.0,1100000000.0,truthy_answer,prob_margin,-0.40089124860975367,2,2256
delphi-3e19-447Mparams-12.2Btokens,3e+19,447000000.0,12200000000.0,flipped_answer,prob_margin,-0.023281017704590005,8,28928
delphi-3e19-447Mparams-12.2Btokens,3e+19,447000000.0,12200000000.0,intuitive_answer,prob_margin,-0.012774665322178323,1,600
delphi-3e19-447Mparams-12.2Btokens,3e+19,447000000.0,12200000000.0,multihop_persona_qa,match_rate,0.0022500000000000003,30,120
delphi-3e19-447Mparams-12.2Btokens,3e+19,447000000.0,12200000000.0,repetitive_answer,prob_margin,-0.4256823434807419,7,16000
delphi-3e19-447Mparams-12.2Btokens,3e+19,447000000.0,12200000000.0,successive_answer,prob_margin,-0.10800544484862058,4,18380
delphi-3e19-447Mparams-12.2Btokens,3e+19,447000000.0,12200000000.0,truthy_answer,prob_margin,-0.40953199055766076,2,2256
delphi-3e19-669Mparams-7.8Btokens,3e+19,669000000.0,7800000000.0,flipped_answer,prob_margin,-0.017612256262339292,8,28928
delphi-3e19-669Mparams-7.8Btokens,3e+19,669000000.0,7800000000.0,intuitive_answer,prob_margin,-0.00873423638401563,1,600
delphi-3e19-669Mparams-7.8Btokens,3e+19,669000000.0,7800000000.0,multihop_persona_qa,match_rate,0.0021666666666666666,30,120
delphi-3e19-669Mparams-7.8Btokens,3e+19,669000000.0,7800000000.0,repetitive_answer,prob_margin,-0.41522115788158487,7,16000
delphi-3e19-669Mparams-7.8Btokens,3e+19,669000000.0,7800000000.0,successive_answer,prob_margin,-0.14874562034962974,4,18380
delphi-3e19-669Mparams-7.8Btokens,3e+19,669000000.0,7800000000.0,truthy_answer,prob_margin,-0.4466993103680771,2,2256
delphi-3e19-998Mparams-5Btokens,3e+19,998000000.0,5000000000.0,flipped_answer,prob_margin,-0.0014339141557431368,8,28928
delphi-3e19-998Mparams-5Btokens,3e+19,998000000.0,5000000000.0,intuitive_answer,prob_margin,-0.01822339582520987,1,600
delphi-3e19-998Mparams-5Btokens,3e+19,998000000.0,5000000000.0,multihop_persona_qa,match_rate,0.0022500000000000003,30,120
delphi-3e19-998Mparams-5Btokens,3e+19,998000000.0,5000000000.0,repetitive_answer,prob_margin,-0.3610424872184212,7,16000
delphi-3e19-998Mparams-5Btokens,3e+19,998000000.0,5000000000.0,successive_answer,prob_margin,-0.12474199977976375,4,18380
delphi-3e19-998Mparams-5Btokens,3e+19,998000000.0,5000000000.0,truthy_answer,prob_margin,-0.45778228575770064,2,2256
delphi-3e20-1.4Bparams-35.2Btokens,3e+20,1400000000.0,35200000000.0,flipped_answer,prob_margin,0.010865327277034082,8,28928
delphi-3e20-1.4Bparams-35.2Btokens,3e+20,1400000000.0,35200000000.0,intuitive_answer,prob_margin,-0.021286958290690387,1,600
delphi-3e20-1.4Bparams-35.2Btokens,3e+20,1400000000.0,35200000000.0,multihop_persona_qa,match_rate,0.004416666666666667,30,120
delphi-3e20-1.4Bparams-35.2Btokens,3e+20,1400000000.0,35200000000.0,repetitive_answer,prob_margin,-0.3729880614162475,7,16000
delphi-3e20-1.4Bparams-35.2Btokens,3e+20,1400000000.0,35200000000.0,successive_answer,prob_margin,-0.339531415194953,4,18380
delphi-3e20-1.4Bparams-35.2Btokens,3e+20,1400000000.0,35200000000.0,truthy_answer,prob_margin,-0.4381400543807997,2,2256
delphi-3e20-1.9Bparams-24.7Btokens,3e+20,1900000000.0,24700000000.0,flipped_answer,prob_margin,0.006829075834925597,8,28928
delphi-3e20-1.9Bparams-24.7Btokens,3e+20,1900000000.0,24700000000.0,intuitive_answer,prob_margin,-0.0014137218947996581,1,600
delphi-3e20-1.9Bparams-24.7Btokens,3e+20,1900000000.0,24700000000.0,multihop_persona_qa,match_rate,0.0037500000000000003,30,120
delphi-3e20-1.9Bparams-24.7Btokens,3e+20,1900000000.0,24700000000.0,repetitive_answer,prob_margin,-0.40320320715633173,7,16000
delphi-3e20-1.9Bparams-24.7Btokens,3e+20,1900000000.0,24700000000.0,successive_answer,prob_margin,-0.2408665659400264,4,18380
delphi-3e20-1.9Bparams-24.7Btokens,3e+20,1900000000.0,24700000000.0,truthy_answer,prob_margin,-0.4088199509765903,2,2256
delphi-3e20-11.8Bparams-4Btokens,3e+20,11800000000.0,4000000000.0,flipped_answer,prob_margin,0.013051870845632488,8,28928
delphi-3e20-11.8Bparams-4Btokens,3e+20,11800000000.0,4000000000.0,intuitive_answer,prob_margin,-0.013883591424712894,1,600
delphi-3e20-11.8Bparams-4Btokens,3e+20,11800000000.0,4000000000.0,multihop_persona_qa,match_rate,0.005416666666666667,30,120
delphi-3e20-11.8Bparams-4Btokens,3e+20,11800000000.0,4000000000.0,repetitive_answer,prob_margin,-0.40533988567516416,7,16000
delphi-3e20-11.8Bparams-4Btokens,3e+20,11800000000.0,4000000000.0,successive_answer,prob_margin,-0.20330467149921078,4,18380
delphi-3e20-11.8Bparams-4Btokens,3e+20,11800000000.0,4000000000.0,truthy_answer,prob_margin,-0.44281057122747824,2,2256
delphi-3e20-2.5Bparams-18.6Btokens,3e+20,2500000000.0,18600000000.0,flipped_answer,prob_margin,0.007601850143409404,8,28928
delphi-3e20-2.5Bparams-18.6Btokens,3e+20,2500000000.0,18600000000.0,intuitive_answer,prob_margin,-0.006452551086360642,1,600
delphi-3e20-2.5Bparams-18.6Btokens,3e+20,2500000000.0,18600000000.0,multihop_persona_qa,match_rate,0.006416666666666667,30,120
delphi-3e20-2.5Bparams-18.6Btokens,3e+20,2500000000.0,18600000000.0,repetitive_answer,prob_margin,-0.4070284521527787,7,16000
delphi-3e20-2.5Bparams-18.6Btokens,3e+20,2500000000.0,18600000000.0,successive_answer,prob_margin,-0.22682914070611399,4,18380
delphi-3e20-2.5Bparams-18.6Btokens,3e+20,2500000000.0,18600000000.0,truthy_answer,prob_margin,-0.3616159361841132,2,2256
delphi-3e20-273Mparams-223Btokens,3e+20,273000000.0,223000000000.0,flipped_answer,prob_margin,-0.02266609256545174,8,28928
delphi-3e20-273Mparams-223Btokens,3e+20,273000000.0,223000000000.0,intuitive_answer,prob_margin,-0.004481179834191884,1,600
delphi-3e20-273Mparams-223Btokens,3e+20,273000000.0,223000000000.0,multihop_persona_qa,match_rate,0.0015,30,120
delphi-3e20-273Mparams-223Btokens,3e+20,273000000.0,223000000000.0,repetitive_answer,prob_margin,-0.37885192017578867,7,16000
delphi-3e20-273Mparams-223Btokens,3e+20,273000000.0,223000000000.0,successive_answer,prob_margin,-0.1004383576178905,4,18380
delphi-3e20-273Mparams-223Btokens,3e+20,273000000.0,223000000000.0,truthy_answer,prob_margin,-0.4324398923802206,2,2256
delphi-3e20-3.4Bparams-13.9Btokens,3e+20,3400000000.0,13900000000.0,flipped_answer,prob_margin,0.010385584194906632,8,28928
delphi-3e20-3.4Bparams-13.9Btokens,3e+20,3400000000.0,13900000000.0,intuitive_answer,prob_margin,-0.01602704319937044,1,600
delphi-3e20-3.4Bparams-13.9Btokens,3e+20,3400000000.0,13900000000.0,multihop_persona_qa,match_rate,0.004166666666666667,30,120
delphi-3e20-3.4Bparams-13.9Btokens,3e+20,3400000000.0,13900000000.0,repetitive_answer,prob_margin,-0.3481562762227619,7,16000
delphi-3e20-3.4Bparams-13.9Btokens,3e+20,3400000000.0,13900000000.0,successive_answer,prob_margin,-0.23917031016527673,4,18380
delphi-3e20-3.4Bparams-13.9Btokens,3e+20,3400000000.0,13900000000.0,truthy_answer,prob_margin,-0.35297973751209477,2,2256
delphi-3e20-4.3Bparams-11Btokens,3e+20,4300000000.0,11000000000.0,flipped_answer,prob_margin,-0.0012809659973846313,8,28928
delphi-3e20-4.3Bparams-11Btokens,3e+20,4300000000.0,11000000000.0,intuitive_answer,prob_margin,0.004617633812423862,1,600
delphi-3e20-4.3Bparams-11Btokens,3e+20,4300000000.0,11000000000.0,multihop_persona_qa,match_rate,0.007,30,120
delphi-3e20-4.3Bparams-11Btokens,3e+20,4300000000.0,11000000000.0,repetitive_answer,prob_margin,-0.3949977409065307,7,16000
delphi-3e20-4.3Bparams-11Btokens,3e+20,4300000000.0,11000000000.0,successive_answer,prob_margin,-0.25460393917171015,4,18380
delphi-3e20-4.3Bparams-11Btokens,3e+20,4300000000.0,11000000000.0,truthy_answer,prob_margin,-0.42837105967835815,2,2256
delphi-3e20-447Mparams-122Btokens,3e+20,447000000.0,122000000000.0,flipped_answer,prob_margin,-0.00378868135147197,8,28928
delphi-3e20-447Mparams-122Btokens,3e+20,447000000.0,122000000000.0,intuitive_answer,prob_margin,-0.0035665444464235037,1,600
delphi-3e20-447Mparams-122Btokens,3e+20,447000000.0,122000000000.0,multihop_persona_qa,match_rate,0.0035833333333333333,30,120
delphi-3e20-447Mparams-122Btokens,3e+20,447000000.0,122000000000.0,repetitive_answer,prob_margin,-0.3644018048763652,7,16000
delphi-3e20-447Mparams-122Btokens,3e+20,447000000.0,122000000000.0,successive_answer,prob_margin,-0.15793762511785533,4,18380
delphi-3e20-447Mparams-122Btokens,3e+20,447000000.0,122000000000.0,truthy_answer,prob_margin,-0.436497581572697,2,2256
delphi-3e20-5.3Bparams-8.8Btokens,3e+20,5300000000.0,8800000000.0,flipped_answer,prob_margin,0.05605359289962741,8,28928
delphi-3e20-5.3Bparams-8.8Btokens,3e+20,5300000000.0,8800000000.0,intuitive_answer,prob_margin,-0.01395909556580393,1,600
delphi-3e20-5.3Bparams-8.8Btokens,3e+20,5300000000.0,8800000000.0,multihop_persona_qa,match_rate,0.004833333333333334,30,120
delphi-3e20-5.3Bparams-8.8Btokens,3e+20,5300000000.0,8800000000.0,repetitive_answer,prob_margin,-0.4097163256752306,7,16000
delphi-3e20-5.3Bparams-8.8Btokens,3e+20,5300000000.0,8800000000.0,successive_answer,prob_margin,-0.24201102834254573,4,18380
delphi-3e20-5.3Bparams-8.8Btokens,3e+20,5300000000.0,8800000000.0,truthy_answer,prob_margin,-0.40972669519784266,2,2256
delphi-3e20-6.7Bparams-7Btokens,3e+20,6700000000.0,7000000000.0,flipped_answer,prob_margin,0.011605731228237572,8,28928
delphi-3e20-6.7Bparams-7Btokens,3e+20,6700000000.0,7000000000.0,intuitive_answer,prob_margin,-0.013486216766713677,1,600
delphi-3e20-6.7Bparams-7Btokens,3e+20,6700000000.0,7000000000.0,multihop_persona_qa,match_rate,0.0037500000000000003,30,120
delphi-3e20-6.7Bparams-7Btokens,3e+20,6700000000.0,7000000000.0,repetitive_answer,prob_margin,-0.3883377815658798,7,16000
delphi-3e20-6.7Bparams-7Btokens,3e+20,6700000000.0,7000000000.0,successive_answer,prob_margin,-0.3041102850257221,4,18380
delphi-3e20-6.7Bparams-7Btokens,3e+20,6700000000.0,7000000000.0,truthy_answer,prob_margin,-0.41207412782674846,2,2256
delphi-3e20-669Mparams-77.9Btokens,3e+20,669000000.0,77900000000.0,flipped_answer,prob_margin,-0.021443623342526773,8,28928
delphi-3e20-669Mparams-77.9Btokens,3e+20,669000000.0,77900000000.0,intuitive_answer,prob_margin,-0.019925080066793062,1,600
delphi-3e20-669Mparams-77.9Btokens,3e+20,669000000.0,77900000000.0,multihop_persona_qa,match_rate,0.0031666666666666666,30,120
delphi-3e20-669Mparams-77.9Btokens,3e+20,669000000.0,77900000000.0,repetitive_answer,prob_margin,-0.4050689806326046,7,16000
delphi-3e20-669Mparams-77.9Btokens,3e+20,669000000.0,77900000000.0,successive_answer,prob_margin,-0.2949676459726396,4,18380
delphi-3e20-669Mparams-77.9Btokens,3e+20,669000000.0,77900000000.0,truthy_answer,prob_margin,-0.44374792459771406,2,2256
delphi-3e20-8.1Bparams-5.8Btokens,3e+20,8100000000.0,5800000000.0,flipped_answer,prob_margin,0.010043165243876636,8,28928
delphi-3e20-8.1Bparams-5.8Btokens,3e+20,8100000000.0,5800000000.0,intuitive_answer,prob_margin,-0.012521709139920546,1,600
delphi-3e20-8.1Bparams-5.8Btokens,3e+20,8100000000.0,5800000000.0,multihop_persona_qa,match_rate,0.0025,30,120
delphi-3e20-8.1Bparams-5.8Btokens,3e+20,8100000000.0,5800000000.0,repetitive_answer,prob_margin,-0.3985432351583888,7,16000
delphi-3e20-8.1Bparams-5.8Btokens,3e+20,8100000000.0,5800000000.0,successive_answer,prob_margin,-0.2634617900909527,4,18380
delphi-3e20-8.1Bparams-5.8Btokens,3e+20,8100000000.0,5800000000.0,truthy_answer,prob_margin,-0.3921521070159949,2,2256
delphi-3e20-9.7Bparams-4.8Btokens,3e+20,9700000000.0,4800000000.0,flipped_answer,prob_margin,0.00041353151766143577,8,28928
delphi-3e20-9.7Bparams-4.8Btokens,3e+20,9700000000.0,4800000000.0,intuitive_answer,prob_margin,-0.016686204746748513,1,600
delphi-3e20-9.7Bparams-4.8Btokens,3e+20,9700000000.0,4800000000.0,multihop_persona_qa,match_rate,0.004666666666666667,30,120
delphi-3e20-9.7Bparams-4.8Btokens,3e+20,9700000000.0,4800000000.0,repetitive_answer,prob_margin,-0.40100734682399963,7,16000
delphi-3e20-9.7Bparams-4.8Btokens,3e+20,9700000000.0,4800000000.0,successive_answer,prob_margin,-0.17586489699834612,4,18380
delphi-3e20-9.7Bparams-4.8Btokens,3e+20,9700000000.0,4800000000.0,truthy_answer,prob_margin,-0.44322752447183833,2,2256
delphi-3e20-998Mparams-49.8Btokens,3e+20,998000000.0,49800000000.0,flipped_answer,prob_margin,0.002481246911269816,8,28928
delphi-3e20-998Mparams-49.8Btokens,3e+20,998000000.0,49800000000.0,intuitive_answer,prob_margin,-0.0008974238950657572,1,600
delphi-3e20-998Mparams-49.8Btokens,3e+20,998000000.0,49800000000.0,multihop_persona_qa,match_rate,0.0035000000000000005,30,120
delphi-3e20-998Mparams-49.8Btokens,3e+20,998000000.0,49800000000.0,repetitive_answer,prob_margin,-0.38264135662104576,7,16000
delphi-3e20-998Mparams-49.8Btokens,3e+20,998000000.0,49800000000.0,successive_answer,prob_margin,-0.267883158313655,4,18380
delphi-3e20-998Mparams-49.8Btokens,3e+20,998000000.0,49800000000.0,truthy_answer,prob_margin,-0.3819282025125994,2,2256
delphi-9e18-1.2Bparams-1.3Btokens,9e+18,1200000000.0,1300000000.0,flipped_answer,prob_margin,-0.046166541667451405,8,28928
delphi-9e18-1.2Bparams-1.3Btokens,9e+18,1200000000.0,1300000000.0,intuitive_answer,prob_margin,-0.04119916319841278,1,600
delphi-9e18-1.2Bparams-1.3Btokens,9e+18,1200000000.0,1300000000.0,multihop_persona_qa,match_rate,0.0023333333333333335,30,120
delphi-9e18-1.2Bparams-1.3Btokens,9e+18,1200000000.0,1300000000.0,repetitive_answer,prob_margin,-0.3777743433910944,7,16000
delphi-9e18-1.2Bparams-1.3Btokens,9e+18,1200000000.0,1300000000.0,successive_answer,prob_margin,-0.06465771990534394,4,18380
delphi-9e18-1.2Bparams-1.3Btokens,9e+18,1200000000.0,1300000000.0,truthy_answer,prob_margin,-0.35296694442071475,2,2256
delphi-9e18-157Mparams-12.9Btokens,9e+18,157000000.0,12900000000.0,flipped_answer,prob_margin,-0.020235637125395146,8,28928
delphi-9e18-157Mparams-12.9Btokens,9e+18,157000000.0,12900000000.0,intuitive_answer,prob_margin,-0.01809414865153091,1,600
delphi-9e18-157Mparams-12.9Btokens,9e+18,157000000.0,12900000000.0,multihop_persona_qa,match_rate,0.0008333333333333334,30,120
delphi-9e18-157Mparams-12.9Btokens,9e+18,157000000.0,12900000000.0,repetitive_answer,prob_margin,-0.2850823082281312,7,16000
delphi-9e18-157Mparams-12.9Btokens,9e+18,157000000.0,12900000000.0,successive_answer,prob_margin,-0.07711124978357707,4,18380
delphi-9e18-157Mparams-12.9Btokens,9e+18,157000000.0,12900000000.0,truthy_answer,prob_margin,-0.41745625770858596,2,2256
delphi-9e18-210Mparams-9.1Btokens,9e+18,210000000.0,9100000000.0,flipped_answer,prob_margin,-0.03499265883143148,8,28928
delphi-9e18-210Mparams-9.1Btokens,9e+18,210000000.0,9100000000.0,intuitive_answer,prob_margin,-0.034390106816332235,1,600
delphi-9e18-210Mparams-9.1Btokens,9e+18,210000000.0,9100000000.0,multihop_persona_qa,match_rate,0.0015833333333333333,30,120
delphi-9e18-210Mparams-9.1Btokens,9e+18,210000000.0,9100000000.0,repetitive_answer,prob_margin,-0.33207505155667155,7,16000
delphi-9e18-210Mparams-9.1Btokens,9e+18,210000000.0,9100000000.0,successive_answer,prob_margin,-0.045615712798862375,4,18380
delphi-9e18-210Mparams-9.1Btokens,9e+18,210000000.0,9100000000.0,truthy_answer,prob_margin,-0.3993542925436603,2,2256
delphi-9e18-273Mparams-6.7Btokens,9e+18,273000000.0,6700000000.0,flipped_answer,prob_margin,-0.04315305551491565,8,28928
delphi-9e18-273Mparams-6.7Btokens,9e+18,273000000.0,6700000000.0,intuitive_answer,prob_margin,-0.03836025212956007,1,600
delphi-9e18-273Mparams-6.7Btokens,9e+18,273000000.0,6700000000.0,multihop_persona_qa,match_rate,0.0011666666666666668,30,120
delphi-9e18-273Mparams-6.7Btokens,9e+18,273000000.0,6700000000.0,repetitive_answer,prob_margin,-0.36411589982483555,7,16000
delphi-9e18-273Mparams-6.7Btokens,9e+18,273000000.0,6700000000.0,successive_answer,prob_margin,-0.047238009908164735,4,18380
delphi-9e18-273Mparams-6.7Btokens,9e+18,273000000.0,6700000000.0,truthy_answer,prob_margin,-0.38799499393219883,2,2256
delphi-9e18-358Mparams-4.7Btokens,9e+18,358000000.0,4700000000.0,flipped_answer,prob_margin,-0.0278362835781314,8,28928
delphi-9e18-358Mparams-4.7Btokens,9e+18,358000000.0,4700000000.0,intuitive_answer,prob_margin,-0.02816781550913332,1,600
delphi-9e18-358Mparams-4.7Btokens,9e+18,358000000.0,4700000000.0,multihop_persona_qa,match_rate,0.00125,30,120
delphi-9e18-358Mparams-4.7Btokens,9e+18,358000000.0,4700000000.0,repetitive_answer,prob_margin,-0.3973755099770408,7,16000
delphi-9e18-358Mparams-4.7Btokens,9e+18,358000000.0,4700000000.0,successive_answer,prob_margin,-0.0724179620778711,4,18380
delphi-9e18-358Mparams-4.7Btokens,9e+18,358000000.0,4700000000.0,truthy_answer,prob_margin,-0.4621783849212699,2,2256
delphi-9e18-447Mparams-3.7Btokens,9e+18,447000000.0,3700000000.0,flipped_answer,prob_margin,-0.03493189492490441,8,28928
delphi-9e18-447Mparams-3.7Btokens,9e+18,447000000.0,3700000000.0,intuitive_answer,prob_margin,-0.02784473683747143,1,600
delphi-9e18-447Mparams-3.7Btokens,9e+18,447000000.0,3700000000.0,multihop_persona_qa,match_rate,0.0013333333333333333,30,120
delphi-9e18-447Mparams-3.7Btokens,9e+18,447000000.0,3700000000.0,repetitive_answer,prob_margin,-0.36321157339872207,7,16000
delphi-9e18-447Mparams-3.7Btokens,9e+18,447000000.0,3700000000.0,successive_answer,prob_margin,-0.09743989978521903,4,18380
delphi-9e18-447Mparams-3.7Btokens,9e+18,447000000.0,3700000000.0,truthy_answer,prob_margin,-0.4474455599535067,2,2256
